ticker,gvkey,co_per_rol,pceo,bonus,opt_exer_val,opt_unex_unexer_est_val,othcomp,salary,stock_awards,stock_unvest_val,tdc1,tdc2,total_sec,Stock as % of total compensation,Options as % of total compensation
CADE,14219,46800,CEO,0.0,0.0,0.0,245.963,1000.0,2485.465,7609.809,2242.423,2242.423,5107.944,1.108383654644998,0.0
FAST,14225,16179,CEO,0.0,1857.171,0.0,53.223,700.0,0.0,0.0,2268.223,4125.394,3115.507,0.0,0.8187779596626964
WABC,14253,17260,CEO,0.0,0.0,0.0,27.701,371.0,0.0,0.0,758.701,758.701,758.701,0.0,0.0
APH,14282,35947,CEO,0.0,72286.5,59411.459,382.124,1455.0,0.0,0.0,10935.907,74123.624,10944.707,0.0,6.61001414880357
IPAR,14309,44459,CEO,0.0,2432.417,354.6,0.0,2000.0,0.0,182.952,2000.0,4432.417,2000.0,0.0,1.2162085
PII,14311,52143,CEO,0.0,2368.188,0.0,220.557,1123.75,3300.279,758.444,5573.198,4523.843,8873.477,0.5921697022068837,0.4249244329736715
PXD,14359,4441,CEO,0.0,0.0,0.0,199.596,1469.242,62402.983,4696.619,67671.821,67671.821,67671.821,0.9221413296976301,0.0
MAN,14370,34053,CEO,0.0,0.0,0.0,285.291,1300.0,10400.015,18939.29,12712.353,12712.353,12712.353,0.8181030687237839,0.0
MGM,14418,23749,CEO,0.0,0.0,0.0,228.882,2000.0,10000.0,13054.201,17003.794,17003.794,17003.794,0.5881040431329619,0.0
WM,14477,47170,CEO,0.0,3626.951,5440.569,246.844,1388.461,8405.433,0.0,14628.854,16305.805,14628.854,0.5745790476820674,0.24793131437363447
DELL,14489,4471,CEO,0.0,0.0,0.0,47.405,950.0,0.0,0.0,3030.405,3030.405,3030.405,0.0,0.0
SSP,14535,54244,CEO,0.0,0.0,0.0,165.443,1275.0,2487.69,5975.401,5288.558,5288.558,5314.784,0.47039098370482085,0.0
COHR,14561,36270,CEO,0.0,0.0,364.812,1110.175,1125.0,13135.025,13446.117,15435.656,15435.656,15435.656,0.850953467737296,0.0
MERC,14563,69981,CEO,426.966,0.0,0.0,480.923,726.23,1441.904,0.0,4517.927,4517.927,3174.95,0.3191516817336801,0.0
FCX,14590,9286,CEO,0.0,4365.0,538.715,1024.494,1800.0,12518.84,5810.805,20112.712,24477.712,24017.321,0.6224342097674347,0.21702692307233357
CDMO,14603,66859,CEO,0.0,0.0,6.938,49.007,650.0,3776.336,1945.765,4475.343,4475.343,4475.343,0.8438092901482634,0.0
ODP,14624,59099,CEO,0.0,0.0,0.0,75.379,1100.0,8000.0,7835.89,10835.279,10835.279,10835.279,0.738328934584887,0.0
MTH,14790,52654,CEO,0.0,0.0,0.0,62.525,900.0,4248.118,17526.088,6587.525,6587.525,10835.643,0.6448731503865262,0.0
ARCH,14793,34347,CEO,0.0,0.0,0.0,19.8,1000.0,4198.223,5063.991,6239.738,6239.738,6239.738,0.6728203972666801,0.0
WRB,14822,29129,CEO,0.0,0.0,0.0,678.341,1086.8,3850.025,0.0,16813.566,16813.566,16813.566,0.22898325078689435,0.0
CINF,14824,37114,CEO,0.0,682.012,0.0,233.323,1195.649,2730.976,0.0,3842.288,4524.3,8381.511,0.7107681673003169,0.17750153033817348
ORI,14828,52657,CEO,0.0,0.0,2471.675,97.019,926.667,1933.42,3783.486,5887.317,5235.317,5887.317,0.32840426292655894,0.0
MGPI,14891,65804,CEO,0.0,0.0,0.0,30.257,844.0,2147.608,6257.201,4709.865,4709.865,4709.865,0.45598079775110334,0.0
DDD,14898,65805,CEO,0.0,0.0,0.0,417.601,849.8,5268.229,1911.814,6535.63,6535.63,6535.63,0.8060782204622967,0.0
DVN,14934,67908,CEO,0.0,0.0,0.0,587.027,1232.846,11421.978,26243.966,14883.151,14883.151,14883.151,0.7674435339666983,0.0
LNN,14954,53898,CEO,0.0,0.0,13.748,10.353,769.171,1536.658,766.681,3859.697,1841.816,3859.697,0.3981291795703134,0.0
LH,14960,63715,CEO,0.0,0.0,171.753,938.253,1373.692,9071.32,20729.984,9069.002,6818.93,15979.355,1.00025559592996,0.0
WDAY,15044,73072,CEO,0.0,0.0,0.0,21.664,1000.0,0.0,118826.708,2521.664,2521.664,2521.664,0.0,0.0
CPE,15060,55620,CEO,0.0,0.0,0.0,138.584,940.221,5526.064,2853.533,10027.187,8006.123,10027.187,0.5511081024019997,0.0
FMCC,15208,68211,CEO,0.0,0.0,0.0,51.0,600.0,0.0,0.0,651.0,651.0,651.0,0.0,0.0
VLO,15247,50180,CEO,0.0,0.0,0.0,179.801,1250.0,8635.908,887.77,6746.339,6746.339,20140.932,1.2800880596127766,0.0
IEX,15267,50181,CEO,0.0,0.0,0.0,320.212,992.308,3243.595,0.0,2140.52,2140.52,7758.876,1.5153303870087642,0.0
MLI,15343,32856,CEO,0.0,0.0,0.0,602.933,1450.0,10161.45,2640.4,9302.933,9302.933,19464.383,1.0922845515494952,0.0
TECH,15414,47883,CEO,0.0,48582.006,3392.979,21.142,1184.2,5000.108,6416.118,30584.644,79166.65,30584.644,0.1634842635408802,1.588444384051029
BRO,15417,37772,CEO,0.0,0.0,0.0,344.884,1000.0,2941.861,15786.633,7594.882,7594.882,9786.745,0.3873478218621435,0.0
TG,15459,63725,CEO,0.0,0.0,0.0,116.376,928.545,576.75,989.327,1902.939,1902.939,1902.939,0.3030838087820997,0.0
SIG,15520,59132,CEO,0.0,0.0,0.0,29.281,1500.0,7514.588,10064.2,9043.869,9043.869,9043.869,0.8309041185802226,0.0
GEN,15855,64780,CEO,0.0,0.0,0.0,16.559,950.0,13386.893,9739.61,15362.827,15362.827,15362.827,0.8713821355926225,0.0
ABBV,16101,46494,CEO,0.0,0.0,4858.201,1990.594,1700.0,13701.89,0.0,24330.356,20892.485,25661.972,0.5631602759943175,0.0
APAM,16113,70260,CEO,0.0,0.0,0.0,176.205,500.0,1994.08,7107.148,6670.285,6670.285,6670.285,0.29894974502588717,0.0
CGNX,16188,36987,CEO,0.0,0.0,0.0,11.443,676.0,2065.04,471.829,4894.874,761.276,6959.914,0.4218780708144888,0.0
ENTA,16269,51356,CEO,0.0,2025.521,0.0,20.598,755.375,3520.44,1067.015,4086.859,6112.38,7856.698,0.8614048099041343,0.49561802841742275
VOYA,16384,67491,CEO,0.0,0.0,0.0,75.479,950.0,5830.245,4479.963,8608.474,8608.474,8722.372,0.6772681197619926,0.0
CRUS,16401,64479,CEO,0.0,0.0,183.82,10.867,675.619,4666.854,5853.31,8486.669,6153.309,8486.669,0.5499040907569271,0.0
NEOG,16453,60509,CEO,0.0,0.0,0.0,13.275,803.077,1800.0,2599.506,7221.352,1221.352,7221.352,0.2492608032401689,0.0
LEA,16477,35341,CEO,0.0,0.0,0.0,664.508,1300.0,13349.215,9368.705,18849.724,18849.724,18891.372,0.7081915363853604,0.0
EOG,16478,63308,CEO,0.0,1705.083,613.327,373.139,1169.231,10496.402,10219.791,10558.873,12263.956,14558.772,0.9940835541823451,0.16148342725592021
BCC,16486,63729,CEO,0.0,0.0,0.0,234.321,1007.692,3700.003,1512.348,7662.786,7662.786,7676.74,0.4828534947994111,0.0
SFBS,16549,52666,CEO,264.968,0.0,0.0,56.293,721.0,757.05,343.877,2139.984,2139.984,2139.984,0.35376432720992307,0.0
LSCC,16597,61727,CEO,0.0,12382.887,0.0,16.368,711.539,12897.726,6838.151,14380.598,26763.485,14380.598,0.8968838430780139,0.8610828979434653
TMHC,16653,63313,CEO,370.648,11539.441,6237.966,69.924,1057.692,4800.052,7756.877,14344.271,24683.716,14351.112,0.3346319934976131,0.8044633986627833
CPF,16705,54266,CEO,0.0,0.0,0.0,40.825,628.846,623.14,78.385,1114.171,1114.171,1737.311,0.5592857828825198,0.0
DGII,16710,51749,CEO,0.0,0.0,458.994,13.975,542.308,6914.355,5412.501,8680.638,8680.638,8680.638,0.796526130913419,0.0
EA,16721,47724,CEO,0.0,0.0,0.0,503.56,1300.0,20391.283,5279.337,23230.333,23230.333,25643.093,0.8777869434760147,0.0
FBNC,16777,65046,CEO,0.0,0.0,0.0,72.921,525.0,585.0,1581.844,1182.921,1182.921,1242.921,0.49453851947847743,0.0
CHCO,16781,38521,CEO,0.0,0.0,0.0,20.322,674.74,389.813,665.088,1504.75,1504.75,1894.563,0.25905499252367503,0.0
CBU,16790,36189,CEO,0.0,0.0,0.0,102.699,916.619,749.442,615.784,2200.166,1948.073,2517.123,0.3406297524823127,0.0
FBP,16821,16709,CEO,1.2,0.0,0.0,94.328,1029.692,1667.193,3367.628,2411.374,2411.374,4078.567,0.6913871510599352,0.0
GBCI,16832,52152,CEO,0.0,0.0,0.0,28.05,925.365,1175.964,1620.488,1623.428,1623.428,2957.499,0.7243708991097849,0.0
INDB,16889,71835,CEO,1620.0,0.0,0.0,132.767,903.846,2008.786,1306.921,5213.225,5213.225,5213.225,0.3853250147461504,0.0
IBCP,16890,34699,CEO,0.0,0.0,0.0,65.427,568.0,318.106,169.781,974.786,974.786,1122.12,0.3263341902735575,0.0
OFG,16981,49873,CEO,0.0,1174.536,0.0,168.781,935.0,1197.394,5533.622,2890.778,4065.314,3489.475,0.4142116758879444,0.40630446198220693
MCY,17035,29739,CEO,387.331,0.0,0.0,90.25,1220.767,0.0,0.0,1698.348,1698.348,1698.348,0.0,0.0
ONB,17095,54268,CEO,0.0,0.0,0.0,214.656,1144.423,3011.947,3342.717,6516.819,6516.819,6523.511,0.4621805515850601,0.0
SIGI,17115,44139,CEO,0.0,0.0,0.0,88.85,1000.0,2764.181,0.0,5153.031,5153.031,5983.826,0.5364184690524858,0.0
WSFS,17132,65836,CEO,872.256,0.0,85.287,45.47,891.668,2049.748,0.0,2490.395,2490.395,3859.142,0.8230614019061233,0.0
WAFD,17145,26566,CEO,0.0,0.0,0.0,3766.8,975.0,1566.874,1183.977,6308.675,6308.675,6308.674,0.24836815971658074,0.0
WBS,17150,50195,CEO,0.0,0.0,0.0,352.258,1100.0,5239.451,2226.181,6450.534,6450.534,7730.259,0.8122507376908641,0.0
SBCF,17184,57735,CEO,0.0,444.126,0.0,32.741,886.5,1200.002,726.243,2957.623,3401.749,3091.772,0.4057319002455688,0.15016315466846178
FFBC,17195,61729,CEO,0.1,0.0,0.0,88.943,845.392,1020.028,691.625,3222.938,3222.938,3357.573,0.31649010933502286,0.0
BLFS,17199,66667,CEO,0.0,597.57,0.0,730.252,567.2,3603.003,0.0,3796.033,4393.603,4900.455,0.9491495463817096,0.1574196009360298
TALO,17228,62963,CEO,0.0,0.0,0.0,38.062,857.138,4608.791,5646.976,6606.866,6606.866,6606.866,0.6975759762646919,0.0
TMP,17240,36583,CEO,250.8,0.0,0.0,73.976,823.538,504.078,455.519,1652.392,1652.392,2774.221,0.30505957424146324,0.0
TRST,17245,22237,CEO,0.0,0.0,0.0,783.196,1057.212,999.995,529.683,3030.701,3030.701,3060.935,0.32995501700761637,0.0
UBSI,17248,35169,CEO,500.0,71.151,27.906,59.296,978.846,1638.745,890.224,2625.728,2696.879,4399.095,0.6241107228166817,0.027097627781704728
UFCS,17252,69358,CEO,309.54,0.0,0.0,31.288,750.0,1125.011,352.096,2750.297,2375.299,2750.297,0.409050731611895,0.0
NVEE,17277,66884,CEO,0.0,0.0,0.0,34.947,749.014,1663.424,5386.32,783.961,783.961,2447.385,2.1218198354254865,0.0
IBTX,17451,64482,CEO,0.0,0.0,0.0,78.377,959.375,1784.986,1381.951,3217.738,3217.738,3217.738,0.5547331696987139,0.0
AHH,17626,55482,CEO,0.0,0.0,0.0,116.9,1058.0,966.75,972.134,2541.65,2541.65,2541.65,0.3803631499222946,0.0
AMH,17639,71406,CEO,0.0,0.0,0.0,13.275,800.0,5497.9,3342.914,2579.835,2579.835,8077.735,2.131105283865053,0.0
ADMA,17653,72742,CEO,793.125,0.0,2616.37,46.802,750.0,1921.878,0.0,1589.927,1589.927,6039.649,1.2087837995077761,0.0
HASI,17769,70567,CEO,0.0,0.0,0.0,16.5,762.18,5394.398,3808.936,8249.497,8249.497,8249.497,0.6539062927109375,0.0
TMUS,17874,62436,CEO,0.0,0.0,0.0,71.13,1748.414,29281.807,21014.294,37488.85,37488.85,37488.851,0.7810804279138998,0.0
IQV,17928,55641,CEO,0.0,0.0,0.0,569.248,1800.0,16405.071,1856.825,23553.98,23553.98,29151.752,0.6964882792632073,0.0
SFM,17934,63323,CEO,0.0,0.0,3376.997,23.241,1191.347,5163.43,5933.358,9513.41,8388.415,9513.41,0.5427528089297108,0.0
CCS,18004,61740,CEO,0.0,0.0,0.0,75.0,1000.0,4565.181,0.0,8075.0,8075.0,12640.181,0.5653474922600619,0.0
NWSA,18043,47887,CEO,0.0,0.0,0.0,496.944,3000.0,10380.976,17976.212,19201.865,19201.865,19304.587,0.5406233196619182,0.0
FNB,18049,44153,CEO,0.0,0.0,0.0,649.18,1187.0,3225.435,2677.095,5382.216,5382.216,7356.609,0.5992763947043374,0.0
REXR,18071,64785,CEO,0.0,0.0,0.0,18.323,1000.0,10905.222,2496.057,6462.168,6462.168,13848.545,1.6875485131305779,0.0
DOC.5,18145,64184,CEO,0.0,0.0,0.0,91.706,1000.994,2429.947,6376.635,4874.597,4874.597,4807.847,0.49849187532836053,0.0
ANIP,18204,65854,CEO,1544.67,373.222,1173.974,13.2,764.341,5756.142,18452.436,8078.353,8451.575,8078.353,0.7125390534431957,0.04620025888940481
FCF,18241,37810,CEO,56.857,0.0,0.0,26.04,586.0,402.615,348.944,984.54,984.54,1387.155,0.40893716862697305,0.0
CWEN,18293,71026,CEO,0.0,0.0,0.0,36.885,665.201,2224.752,1312.443,1234.247,1234.247,3458.999,1.8025176484123517,0.0
USFD,18312,71849,CEO,3000.0,0.0,0.0,324.257,1285.0,23215.061,20414.883,16276.727,16276.727,29884.257,1.4262732919216499,0.0
FOXF,18320,61182,CEO,0.0,0.0,0.0,59.635,974.038,5000.03,3468.877,3533.688,3533.688,6033.703,1.4149608001611913,0.0
BRX,18383,61192,CEO,0.0,0.0,0.0,36.114,1100.0,4401.67,5560.553,5169.872,5169.872,7971.534,0.851407926540541,0.0
SPNT,18441,69987,CEO,1540.0,0.0,0.0,1707.617,1144.451,4889.402,3853.392,9060.122,9060.122,10282.47,0.5396618279533102,0.0
AR,18465,68388,CEO,0.0,0.0,0.0,14.751,1065.35,10770.416,19055.464,13512.463,13512.463,13512.463,0.7970727468411939,0.0
IRT,18494,55483,CEO,437.5,0.0,0.0,13.2,700.0,2677.345,2748.993,4846.528,4846.528,4846.528,0.5524253651273653,0.0
MUSA,18498,47897,CEO,0.0,9444.864,4219.248,398.234,1268.963,4928.555,8045.063,9043.119,16956.414,10558.129,0.5450060980066722,1.0444254908068775
AAOI,18564,55251,CEO,0.0,531.85,0.0,41.675,596.747,4816.714,10401.907,6049.47,6581.32,6049.47,0.796220825956654,0.0879167927107664
RMAX,18578,69990,CEO,0.0,0.0,0.0,0.0,1136.922,1237.318,0.0,2274.237,1336.929,2374.24,0.5440585128111098,0.0
PINC,18624,70575,CEO,0.0,141.4,0.0,211.688,1070.875,5267.551,3523.773,2532.251,2673.651,7799.802,2.0801851791153405,0.05583964622780285
LGIH,18629,53640,CEO,1418.618,0.0,0.0,55.737,975.0,4143.927,1667.696,2449.355,2449.355,6593.282,1.6918441793860015,0.0
BURL,18675,71039,CEO,0.0,0.0,167.213,15.12,1459.231,7665.192,4975.301,13858.983,11302.543,13858.983,0.5530847393347693,0.0
SAIC,18683,47899,CEO,0.0,5348.322,0.0,1352.631,1258.224,7254.762,6504.168,12895.917,18244.239,12895.917,0.5625627088015532,0.41472987147792595
PTC,18699,71043,CEO,0.0,0.0,0.0,392.408,431.154,12710.2,10279.451,6206.313,6206.313,14206.173,2.04794698559354,0.0
LKFN,18732,66675,CEO,0.0,0.0,0.0,28.258,684.923,1066.08,0.0,1251.066,1251.066,2050.626,0.8521372973128515,0.0
ESNT,18745,64492,CEO,212.5,0.0,0.0,704.724,1000.0,4118.728,814.515,4767.724,4767.724,8886.452,0.8638771875217609,0.0
GLPI,18792,70584,CEO,0.0,0.0,0.0,546.915,1808.468,9975.35,5181.701,15947.667,15947.667,15947.667,0.6255052855066513,0.0
EXPI,18875,70276,CEO,81.04,0.0,0.0,0.137,1506.251,2779.5,1978.8,7791.217,3301.903,7791.216,0.35674786108511675,0.0
TNDM,18899,66698,CEO,0.0,0.0,0.0,11.14,710.7,3663.25,2528.232,4651.603,4651.603,4651.603,0.787524214770693,0.0
XNCR,18938,62445,CEO,0.0,2302.809,0.0,8.247,700.2,1650.735,1974.985,7965.955,5019.091,7965.955,0.20722374153507017,0.28908134680650344
MMI,19000,60749,CEO,0.0,0.0,0.0,8.5,700.0,8646.76,12981.696,5052.564,5052.564,10407.564,1.7113608061174483,0.0
NBTB,19094,54773,CEO,0.0,0.0,0.0,390.844,860.0,685.744,2185.02,1936.588,1936.588,2522.2,0.3540990649534129,0.0
CARA,19154,67913,CEO,0.0,0.0,0.0,10.509,728.0,0.0,72.071,1153.469,1153.469,2922.469,0.0,0.0
INGN,19274,67916,CEO,0.0,0.0,0.0,1407.537,678.462,2199.974,0.0,4285.973,4285.973,4285.973,0.5132962806811896,0.0
PRK,19318,64797,CEO,364.0,0.0,0.0,103.397,750.0,552.751,269.042,1217.397,1217.397,2192.185,0.45404334001151636,0.0
SFNC,19355,48533,CEO,13.591,0.0,0.0,115.517,1000.0,2003.549,360.136,1129.108,1129.108,3202.955,1.7744529309862298,0.0
DENN,19398,69394,CEO,0.0,0.0,0.0,72.911,905.962,3769.067,1350.058,5363.088,5363.088,5363.088,0.7027792570250573,0.0
GIII,19402,11164,CEO,0.0,0.0,0.0,188.964,1148.077,20709.998,5049.493,32047.039,32047.039,31431.039,0.646237488586699,0.0
OUT,19507,68400,CEO,0.0,0.0,0.0,1.26,1400.0,3999.989,4744.432,6447.749,6447.749,6447.749,0.6203698375975865,0.0
IBP,19516,51752,CEO,0.0,0.0,0.0,39.541,829.231,3837.502,5996.862,2094.672,2094.672,5932.174,1.8320300266581115,0.0
OGS,19517,52691,CEO,0.0,0.0,0.0,135.823,735.0,2838.82,969.888,1665.725,1665.725,4504.545,1.704254904020772,0.0
KN,19518,48536,CEO,0.0,1454.107,0.0,23.408,747.596,5097.77,0.0,1311.004,2765.111,6411.574,3.8884473273918316,1.1091552733630103
STBA,19570,67523,CEO,0.0,0.0,0.0,92.801,750.0,839.303,665.526,2089.129,2089.129,2089.129,0.40174780973314717,0.0
GCI,19574,53906,CEO,0.0,0.0,0.0,0.0,900.0,1697.623,2575.517,3862.233,3862.233,3862.232,0.43954442934954985,0.0
CTRE,19582,49622,CEO,0.0,0.0,0.0,9.9,800.0,2788.376,255.378,5430.306,5430.306,5430.306,0.5134841388312188,0.0
SABR,19649,69400,CEO,0.0,0.0,0.0,172.024,852.116,6329.742,4390.843,2150.948,2150.948,8480.69,2.9427684909165635,0.0
AUB,19713,69401,CEO,720.0,0.0,0.0,116.225,894.213,1644.042,977.665,1910.438,1910.438,3554.48,0.8605576312866473,0.0
PCTY,19730,64204,CEO,0.0,0.0,0.0,114.476,625.333,19975.163,2494.661,13483.865,13483.865,21672.572,1.4814122656968163,0.0
ATEN,19849,67930,CEO,0.0,0.0,0.0,7.451,672.917,3896.752,3691.972,4577.12,4577.12,4577.12,0.8513545635683574,0.0
MC,19927,70282,CEO,30.5,0.0,0.0,9.9,400.0,7438.446,32870.878,7878.846,7878.846,7878.846,0.9441034892673369,0.0
MEDP,19998,60762,CEO,814.422,0.0,15621.553,17.334,814.275,0.0,0.0,1646.031,1646.031,1646.031,0.0,0.0
MTUS,20011,67139,CEO,0.0,0.0,0.0,43.195,827.708,5275.245,13192.97,1698.611,1698.611,6973.856,3.1056227706049233,0.0
CVBF,20019,45481,CEO,681.0,0.0,0.0,71.719,824.039,1200.005,287.384,2838.639,2838.639,2838.638,0.4227395593451651,0.0
CVEO,20020,49477,CEO,1256.251,0.0,0.0,18.918,750.0,2811.698,2278.785,6311.862,6311.862,6311.862,0.445462527539417,0.0
BOX,20088,71436,CEO,0.0,0.0,0.0,0.263,163.5,0.0,0.0,255.044,255.044,211.269,0.0,0.0
PAHC,20115,51756,CEO,0.0,0.0,0.0,403.863,2270.0,0.0,0.0,2895.188,2895.188,2938.899,0.0,0.0
PAYC,20116,62970,CEO,0.0,0.0,0.0,1535.838,817.068,0.0,0.0,3118.606,3118.606,3118.606,0.0,0.0
WMS,20126,69426,CEO,0.0,0.0,1740.131,83.832,975.0,3694.885,514.136,5851.998,4600.541,8315.222,0.6313886300029495,0.0
SMG,20185,11735,CEO,0.0,0.0,256.649,652.059,720.0,7881.576,1713.141,11994.566,9253.635,11994.566,0.6570955547703852,0.0
CTLT,20228,62461,CEO,0.0,0.0,0.0,158.437,925.0,3850.216,286.133,5208.591,3558.572,6583.672,0.7392049020550855,0.0
KEYS,20232,63331,CEO,0.0,0.0,0.0,33.722,895.833,8592.791,7956.684,2087.534,2087.534,10750.924,4.116240022916991,0.0
DNOW,20235,49484,CEO,0.0,0.0,70.035,13.038,947.116,3331.165,0.0,5580.418,5580.418,5580.418,0.5969382580301332,0.0
SLM,20430,65883,CEO,0.0,0.0,649.006,35.028,1100.0,5789.457,13720.971,9399.485,9399.485,9399.485,0.6159334261398364,0.0
RYAM,20502,69429,CEO,0.0,0.0,0.0,54.611,1000.0,2071.527,527.346,1660.611,1660.611,3732.138,1.2474486800340356,0.0
CTRA,20548,67142,CEO,0.0,0.0,0.0,351.129,1125.0,11071.724,18020.948,14547.853,14547.853,14547.853,0.7610555316994199,0.0
AMPH,20659,53649,CEO,310.847,0.0,10158.433,59.909,898.0,2858.985,5033.539,4863.741,4863.741,7722.768,0.5878160453033991,0.0
SYF,20686,51765,CEO,0.0,0.0,0.0,613.406,1141.346,13550.032,9923.109,19175.684,19175.684,19175.684,0.7066257453971393,0.0
ANET,20748,60524,CEO,0.0,0.0,2221.685,10.399,300.0,15051.588,66043.127,15561.987,15561.987,15561.987,0.9672021959663635,0.0
CSCO,20779,47917,CEO,0.0,0.0,0.0,78.053,1390.0,24108.979,40095.805,28334.782,28334.782,31843.708,0.8508616371214714,0.0
BXMT,20791,70593,CEO,0.0,0.0,0.0,0.0,0.0,1167.4,2212.08,1167.4,1167.4,1167.4,1.0,0.0
HQY,20823,51373,CEO,0.0,0.0,0.0,16.45,700.0,11926.568,0.0,13448.018,13448.018,13448.018,0.8868643691583399,0.0
HOLX,20904,49889,CEO,0.0,4725.908,0.0,632.885,1175.341,8685.571,10054.949,11430.094,13406.021,15555.032,0.7598862266574536,0.4134618665428299
TRUP,20935,64819,CEO,0.0,0.0,0.0,0.0,300.0,0.0,741.362,321.898,321.898,321.898,0.0,0.0
LNTH,21004,55278,CEO,0.0,2729.538,0.0,13.725,873.628,8332.445,2712.252,10703.848,13433.386,12578.845,0.778453225419494,0.25500530276588385
AAMI,21019,64505,CEO,0.0,0.0,0.0,50.0,650.0,0.0,0.0,700.0,700.0,700.0,0.0,0.0
LOCO,21124,53654,CEO,0.0,915.362,0.0,780.838,594.231,800.0,0.0,3161.265,3276.627,3161.265,0.2530632515780866,0.28955560511377565
TTI,21237,61750,CEO,0.0,0.0,0.0,6.6,683.077,1298.177,4604.967,5110.924,5110.924,5110.924,0.2540004507991118,0.0
VICR,21238,7853,CEO,0.0,0.0,57.519,59.798,442.464,0.0,0.0,821.25,502.262,821.25,0.0,0.0
AVNS,21352,61216,CEO,0.0,0.0,0.0,166.39,1015.417,5000.686,6669.112,7214.563,7214.563,7214.563,0.6931377548439177,0.0
GVA,21429,59206,CEO,0.0,0.0,0.0,75.847,925.0,1542.925,2164.602,4224.356,4224.356,4224.356,0.3652450219631111,0.0
CRC,21431,65890,CEO,279.0,0.0,0.0,292.207,708.654,7673.589,10108.582,10185.667,10185.667,10185.668,0.7533712814290905,0.0
LSTR,21440,34840,CEO,0.0,0.0,0.0,43.235,600.0,1429.84,1189.398,2073.075,2073.075,2434.841,0.6897193782183472,0.0
KMPR,21503,52714,CEO,0.0,0.0,0.0,73.934,1000.0,4399.946,0.0,8534.646,6833.88,8534.646,0.5155393674207459,0.0
AAON,21542,54797,CEO,0.0,5325.141,5295.042,37.834,745.192,2240.116,0.0,5006.785,9769.426,5006.785,0.44741605641144966,1.0635849152699786
STOR,21630,64219,CEO,0.0,0.0,0.0,36.035,795.0,0.0,0.0,3209.463,3209.463,3209.463,0.0,0.0
VBTX,21633,60534,CEO,480.0,0.0,18.9,332.369,800.0,832.026,7046.968,2444.395,2444.395,2444.395,0.34038115770978095,0.0
MMSI,21777,36311,CEO,0.0,7798.0,2573.878,8.7,1888.269,5216.227,2773.688,10052.664,16250.677,10052.664,0.5188900176112521,0.775714775705226
CZR,21808,60539,CEO,0.0,0.0,0.0,336.594,2000.0,12161.765,8698.208,18610.359,18610.359,18610.359,0.6534943791250883,0.0
TFIN,21815,60545,CEO,0.0,0.0,457.759,69.653,720.831,1614.661,0.0,2463.17,2463.17,3260.635,0.6555215433770304,0.0
CFG,21825,52186,CEO,2097.0,0.0,0.0,145.334,1487.0,7345.937,7082.251,11075.271,11075.271,11075.271,0.6632737925780777,0.0
CHRS,21841,64540,CEO,0.0,179.978,0.0,9.45,982.873,777.975,191.475,5119.95,2002.221,5897.924,0.15194972607154367,0.03515229640914462
BOOT,21898,61757,CEO,0.0,16157.443,1461.433,29.46,993.076,4899.98,5551.432,6973.503,23130.946,6973.503,0.7026568999826915,2.3169765611343394
GRBK,22047,68416,CEO,0.0,0.0,0.0,13.38,1500.0,3100.497,0.0,7759.877,7759.877,7759.877,0.3995549156255956,0.0
JYNT,22082,66453,CEO,0.0,0.0,0.0,16.085,418.2,164.231,235.8,434.285,434.285,700.331,0.37816410882254736,0.0
IBOC,22086,39431,CEO,0.0,0.0,0.0,243.025,660.0,0.0,0.0,2403.025,2403.025,2403.025,0.0,0.0
AXTA,22134,71871,CEO,0.0,0.0,0.0,356.056,1000.0,6397.949,2576.251,7754.005,7754.005,9694.005,0.8251154081020066,0.0
FND,22155,70602,CEO,0.0,10051.0,917.651,752.38,1054.231,13710.223,8622.043,15516.834,25567.834,15516.834,0.8835709011258353,0.6477481166583338
TBI,22207,24352,CEO,0.0,0.0,0.0,72.905,1000.0,3658.908,0.0,5819.313,5819.313,5819.313,0.628752569246576,0.0
HCA,22260,25386,CEO,0.0,11158.08,6376.522,577.418,1512.222,6957.391,0.0,14358.593,18273.848,21315.984,0.48454545650816894,0.7771012104041113
PARR,22447,55676,CEO,0.0,4027.5,7242.415,19.8,783.462,1837.523,2963.346,3515.044,7542.544,4333.805,0.5227596013022882,1.1457893556951209
UE,22459,52726,CEO,0.0,0.0,0.0,22.5,1100.0,4189.334,6034.974,5550.627,5550.627,7645.622,0.7547496886387789,0.0
GMS,22583,64635,CEO,0.0,2773.392,3527.571,23.294,865.0,1650.013,4758.766,5165.943,6289.305,5165.943,0.31940209173813955,0.5368607435273676
ZI,22638,70288,CEO,0.0,0.0,0.0,11.25,550.0,4412.514,1886.054,4973.764,4973.764,4973.764,0.8871578949061516,0.0
VSTO,22653,70294,CEO,0.0,0.0,0.0,82.127,747.692,1488.872,1965.915,2950.447,2950.447,2950.447,0.5046259092266359,0.0
SHAK,22672,53916,CEO,0.0,0.0,0.0,203.813,750.0,1500.028,4100.304,2057.418,2057.418,3557.446,0.729082762958232,0.0
DEA,22674,56148,CEO,0.0,0.0,0.0,416.381,800.0,2067.726,0.0,4581.607,4581.607,4581.607,0.4513102062224019,0.0
CC,22741,51388,CEO,0.0,0.0,918.555,85.8,1000.0,3249.64,1945.643,7335.431,4335.441,7335.43,0.443006007417969,0.0
TRMB,22815,54286,CEO,0.0,0.0,349.823,4.537,950.0,10595.669,6521.096,14954.642,14954.642,14954.642,0.7085204045673578,0.0
