gvkey,tic,act,at,capx,che,cogs,ib,pi,revt,txc,txdb,txdc,txdi,txt,state,Total Income Taxes as % of pretax income,Total Income Deferred Taxes as % of pretax income,Total Income Deferred Taxes as % of total assets
3863,DLX,760.988,3080.622,100.747,71.962,847.644,26.12,39.799,2192.26,45.448,22.649,-31.876,-31.876,13.572,Minnesota,0.34101359330636444,-0.8009246463478983,-0.010347261040140596
3897,DTE,3539.0,44755.0,3934.0,51.0,8896.0,1397.0,1566.0,12745.0,-12.0,2649.0,181.0,181.0,169.0,Michigan,0.10791826309067688,0.11558109833971902,0.004044240866942241
3905,ATGE,478.539,2810.541,37.008,332.525,606.911,101.752,112.035,1450.826,15.199,26.068,-5.087,-4.916,10.283,Illinois,0.09178381755701343,-0.045405453652876335,-0.0018099718168139156
3908,DEWY,6.126,7.274,0.01,2.022,3.997,0.141,0.211,5.933,0.252,0.0,-0.182,-0.182,0.07,New Jersey,0.3317535545023697,-0.8625592417061612,-0.02502062139125653
3946,DBD,2153.9,4162.0,24.9,605.7,2732.4,1376.1,1452.3,3752.0,41.8,204.9,36.6,33.9,75.7,Ohio,0.05212421675962267,0.025201404668456932,0.008793849111004325
3962,NSYS,58.793,75.127,1.284,1.675,114.178,6.874,5.466,139.332,0.954,0.24,-2.362,-2.362,-1.408,Minnesota,-0.25759238931577016,-0.43212586900841565,-0.031440094772851306
3964,DDS,2071.846,3329.15,120.105,809.233,3983.598,891.637,1109.467,6996.215,233.129,2.022,-15.299,-15.299,217.83,Arkansas,0.19633752062927512,-0.013789504329556442,-0.004595467311475902
3969,DIOD,1187.385,2367.659,150.769,328.657,881.509,227.182,277.933,1661.739,61.49,13.662,-13.349,-18.741,47.285,Texas,0.17013093083584893,-0.04802956108126779,-0.0056380585210961546
3980,DIS,32763.0,205579.0,4969.0,14182.0,59201.0,2354.0,4769.0,88898.0,2744.0,7258.0,-1346.0,-1365.0,1379.0,California,0.28915915286223526,-0.28223946319983223,-0.006547361355002213
4001,DXYN,112.395,191.169,0.98,0.079,195.342,-1.952,-1.738,276.343,0.214,0.091,0.0,0.0,0.214,Georgia,-0.12313003452243959,-0.0,0.0
4016,DG,7581.009,29083.367,1560.582,381.576,25306.965,2415.989,3116.614,37844.863,464.593,1060.906,235.299,236.032,700.625,Tennessee,0.2248032640551573,0.07549828114742474,0.008090500663145365
4029,D,25387.0,109032.0,10211.0,268.0,8372.0,2157.0,2732.0,14393.0,-484.0,6611.0,1434.0,1059.0,575.0,Virginia,0.21046852122986823,0.5248901903367497,0.013152102135152983
4036,DCI,1286.0,2770.5,118.5,187.1,2186.4,358.8,468.7,3430.8,125.2,32.3,-15.3,-15.3,109.9,Minnesota,0.2344783443567314,-0.03264348197141029,-0.005522468868435301
4045,DMLP,69.707,191.065,0.0,47.025,12.211,114.117,114.117,163.799,0.0,0.0,0.0,0.0,0.0,Texas,0.0,0.0,0.0
4058,DOV,3390.235,11348.513,192.592,398.561,5016.686,1056.828,1270.006,8438.134,305.383,346.383,-99.286,-92.205,213.178,Illinois,0.1678558998933863,-0.07817758341299175,-0.008748811408155411
4066,OMC,15384.2,28044.6,78.4,4432.0,11870.0,1391.4,1998.1,14692.2,519.8,529.1,0.0,5.1,524.9,New York,0.262699564586357,0.0,0.0
4091,DCO,549.569,1120.919,19.522,42.863,556.061,15.928,16.379,756.992,10.281,4.766,-9.832,-9.83,0.451,California,0.02753525856279382,-0.6002808474265828,-0.008771374202774688
4093,DUK,12769.0,176893.0,12604.0,329.0,16613.0,4232.0,4767.0,29060.0,75.0,10556.0,3.0,363.0,438.0,North Carolina,0.09188168659534299,0.0006293266205160479,1.6959404837952886e-05
4094,DNB,656.3,9135.9,4.7,188.1,831.0,-47.0,-77.9,2314.0,97.7,887.3,-131.9,-131.9,-34.2,Florida,0.43902439024390244,1.693196405648267,-0.014437548572116597
4108,FLS,2703.777,5108.719,67.359,545.678,2937.25,186.743,223.75,4320.577,81.215,1.335,-62.841,-62.653,18.562,Texas,0.0829586592178771,-0.2808536312849162,-0.01230073527238433
4115,DY,1492.68,2313.254,200.955,225.558,3160.264,142.213,180.122,3808.462,33.377,60.205,4.532,4.532,37.909,Florida,0.21046290847314594,0.025160724397908084,0.001959144996615158
4124,DYNT,12.419,30.063,0.187,0.553,29.11,-4.973,-4.973,40.609,0.0,0.0,0.0,0.0,0.0,Minnesota,-0.0,-0.0,0.0
4145,RVTY,3001.091,13564.665,81.368,1604.289,993.811,179.503,182.976,2750.571,127.137,576.66,-123.664,-123.664,3.473,Massachusetts,0.01898063133962924,-0.675848198670864,-0.009116627649853498
4186,EML,112.237,252.039,6.434,9.286,201.035,8.585,10.992,273.455,4.029,0.0,-1.125,-1.622,2.407,Connecticut,0.21897743813682677,-0.1023471615720524,-0.004463594919833835
4194,KODK,712.0,2355.0,32.0,267.0,874.0,75.0,87.0,1117.0,12.0,27.0,-1.0,0.0,12.0,New York,0.13793103448275862,-0.011494252873563218,-0.0004246284501061571
4225,EDUC,63.552,99.937,1.579,0.689,29.28,-2.505,-3.427,87.829,0.0,0.0,-0.678,-0.922,-0.922,Oklahoma,0.26903997665596735,0.19784067697694777,-0.006784274092678388
4275,ELSE,13.139,14.445,0.07,9.926,4.216,0.275,0.378,8.555,0.202,0.0,-0.099,-0.099,0.103,Minnesota,0.27248677248677244,-0.2619047619047619,-0.006853582554517134
4292,ETCIA,0.143,0.143,0.0,0.029,0.142,0.008,0.008,0.301,0.0,0.0,0.0,0.0,0.0,Wisconsin,0.0,0.0,0.0
4322,MSN,31.095,31.371,0.0,25.268,5.075,-1.36,-1.36,7.177,0.0,0.0,0.0,0.0,0.0,New Jersey,-0.0,-0.0,0.0
4383,ATO,885.768,22516.968,2805.973,19.248,2603.883,885.862,999.641,4275.357,12.276,2304.974,108.215,101.503,113.779,Texas,0.11381986133021754,0.10825386313686615,0.004805931242607797
4384,MARA,1029.803,1990.973,27.611,357.313,223.338,261.173,277.599,387.508,1.14,15.286,15.286,15.286,16.426,Florida,0.05917168289511129,0.05506503985965367,0.007677653087209118
4390,EBF,196.626,393.835,4.332,93.968,283.431,47.3,64.93,431.837,19.431,11.098,-1.801,-1.801,17.63,Texas,0.27152317880794696,-0.027737563529955333,-0.00457298107075298
4409,ENZN,47.343,47.702,0.0,47.012,0.0,1.373,1.217,0.0,0.0,0.0,-0.157,-0.157,-0.156,New Jersey,-0.12818405916187345,-0.12900575184880853,-0.00329126661355918
4415,ETCC,24.585,32.689,0.213,9.634,18.704,-1.557,-1.394,26.345,-0.06,0.0,0.267,0.268,0.208,Pennsylvania,-0.1492109038737446,-0.19153515064562412,0.008167885221328277
4418,ENZ,98.456,121.88,2.76,83.373,18.443,-25.022,-25.022,31.061,0.0,0.0,0.0,0.0,0.0,New York,-0.0,-0.0,0.0
4423,EFX,1356.3,12280.0,601.3,251.3,2335.1,545.3,717.9,5265.2,236.4,474.9,-70.2,-70.2,166.2,Georgia,0.23150856665273714,-0.09778520685332219,-0.005716612377850163
4430,EQT,2012.975,25285.098,2019.037,80.977,2862.37,1735.232,2103.498,6908.923,-15.712,1904.821,384.666,384.666,368.954,Pennsylvania,0.17540021430968797,0.18286967708074836,0.0152131504493279
4448,ESCA,146.831,253.005,2.085,0.016,198.604,9.829,12.493,263.566,4.055,3.125,-1.391,-1.391,2.664,Indiana,0.21323941407188027,-0.1113423517169615,-0.005497915060967175
4450,ESP,44.677,47.502,0.512,14.714,27.057,3.677,4.706,35.592,1.069,0.138,-0.04,-0.04,1.029,New York,0.2186570335741606,-0.008499787505312367,-0.000842069807587049
4462,NEU,1039.57,2308.871,48.293,111.936,1868.4,388.864,488.962,2698.419,114.848,58.657,-14.75,-14.75,100.098,Virginia,0.20471529484908849,-0.030165943365742125,-0.006388403683012173
4494,EXPD,3435.196,4523.809,39.314,1512.883,7986.874,752.883,1015.028,9300.11,286.165,0.0,-22.916,-22.916,263.249,Washington,0.2593514661664506,-0.02257671709548899,-0.005065642691811259
4497,BOOM,326.812,884.495,15.974,45.087,493.296,26.259,49.879,719.188,14.15,1.956,0.97,0.97,15.12,Colorado,0.30313358327151707,0.019447061889773253,0.0010966709817466463
4498,IIIN,298.853,447.513,30.702,125.67,570.486,32.415,41.755,649.188,9.102,7.543,0.238,0.238,9.34,North Carolina,0.22368578613339718,0.005699916177703268,0.0005318281256633886
4503,XOM,96609.0,376317.0,21919.0,31568.0,259625.0,36010.0,52783.0,334697.0,14485.0,24452.0,634.0,944.0,15429.0,Texas,0.29231002406077716,0.012011443078263835,0.0016847498252802824
4510,FMC,5129.1,11926.2,133.9,302.4,2492.2,1420.0,300.2,4486.8,173.5,158.1,-1292.8,-1292.8,-1119.3,Pennsylvania,-3.728514323784144,-4.306462358427715,-0.10839999329207961
4517,NEE,15361.0,177489.0,9548.0,3420.0,11998.0,7310.0,7288.0,28114.0,668.0,10142.0,708.0,338.0,1006.0,Florida,0.13803512623490669,0.09714599341383096,0.003988979598735697
4579,FARM,112.996,187.781,15.016,5.419,210.042,-34.038,-34.363,339.964,0.142,0.0,-0.735,-0.467,-0.325,Texas,0.00945784710298868,0.021389284986759013,-0.003914134017818629
4607,FSCR,40.371,75.755,1.054,0.225,91.027,1.032,1.032,102.419,0.0,0.0,0.0,0.0,0.0,Michigan,0.0,0.0,0.0
4608,FSS,570.2,1620.5,30.3,61.0,1226.6,157.4,203.0,1722.7,45.9,53.2,-0.3,-0.3,45.6,Illinois,0.2246305418719212,-0.0014778325123152708,-0.0001851280468991052
4611,M,5853.0,16866.0,888.0,862.0,14449.0,1177.0,1518.0,25305.0,379.0,947.0,-38.0,-38.0,341.0,New York,0.2246376811594203,-0.025032938076416336,-0.0022530534803747184
4632,LSTA,53.924,54.694,0.0,50.535,0.0,-20.84,-23.17,0.0,0.0,0.0,0.0,-2.33,-2.33,New Jersey,0.10056107034958998,-0.0,0.0
4695,FCIC,0.137,0.137,0.0,0.112,0.0,-0.126,-0.126,0.0,0.0,0.0,0.0,0.0,0.0,California,-0.0,-0.0,0.0
4759,BDL,35.294,145.769,16.708,25.532,135.448,3.999,6.065,174.396,0.587,0.801,0.062,0.062,0.649,Florida,0.10700741962077494,0.010222588623248144,0.0004253304886498501
4771,FLXS,170.642,290.55,4.79,3.365,318.173,14.778,9.219,393.692,0.799,0.0,-7.154,7.154,-5.559,Iowa,-0.602993817116824,-0.7760060744115415,-0.024622268112200998
4798,FPL1,4996.0,91469.0,9400.0,72.0,7979.0,4552.0,5675.0,18365.0,1284.0,8542.0,-161.0,-161.0,1123.0,Florida,0.1978854625550661,-0.028370044052863436,-0.001760159179612765
4799,DUK9,2322.0,26601.0,2529.0,60.0,4541.0,1016.0,1277.0,7036.0,350.0,2733.0,-89.0,-89.0,261.0,Florida,0.20438527799530148,-0.0696945967110415,-0.0033457388819969174
4809,FLO,687.713,3426.953,129.078,28.86,2632.136,123.416,157.107,5090.83,77.031,91.245,-43.34,-43.34,33.691,Georgia,0.21444620545233506,-0.27586294690879465,-0.012646803151370912
4818,FLR,5063.0,6973.0,106.0,2588.0,14923.0,139.0,315.0,15474.0,249.0,70.0,-13.0,-13.0,236.0,Texas,0.7492063492063492,-0.04126984126984127,-0.0018643338591710886
4826,FONR,125.661,200.582,4.218,51.313,48.355,9.376,15.759,98.645,0.652,0.395,2.98,2.98,3.632,New York,0.23047147661653658,0.1890982930388984,0.014856766808587012
4839,F,121481.0,273310.0,8236.0,40171.0,145214.0,4347.0,3967.0,176191.0,1239.0,1005.0,-1649.0,-1601.0,-362.0,Michigan,-0.09125283589614318,-0.41567935467607764,-0.006033441879184809
4860,FSTR,167.355,312.401,4.513,2.56,419.536,1.464,0.944,545.721,1.497,1.232,-1.852,-1.852,-0.355,Pennsylvania,-0.3760593220338983,-1.9618644067796611,-0.005928278078495267
4881,FELE,853.795,1728.122,41.415,84.963,1315.865,193.272,242.223,2065.133,49.089,29.461,-1.609,-1.6,47.489,Indiana,0.19605487505315347,-0.006642639220883235,-0.000931068524097257
4900,FEIM,48.307,74.496,0.918,12.049,30.494,-5.501,-5.427,40.777,0.074,0.008,0.0,0.0,0.074,New York,-0.013635526073337019,-0.0,0.0
4903,FRD,143.656,199.312,16.454,5.392,501.931,21.344,28.189,547.542,3.519,4.357,3.326,3.326,6.845,Texas,0.24282521550959593,0.11798928660115648,0.016687404672071925
4926,FUL,1312.103,4723.575,119.137,179.453,2320.412,144.906,238.517,3510.934,111.325,176.385,-25.114,-17.796,93.529,Minnesota,0.3921271859028916,-0.10529228524591538,-0.005316735735115882
4973,AJG,32116.1,51615.8,193.6,971.5,7143.6,969.5,1185.1,10071.9,176.0,129.7,43.1,43.1,219.1,Illinois,0.18487891317188423,0.03636823896717577,0.0008350156347474998
4988,TGNA,1050.318,7000.057,54.694,361.036,1717.158,476.724,606.546,2910.93,110.462,578.219,19.737,19.737,130.199,Virginia,0.2146564316638804,0.03253998872303172,0.002819548469391035
5046,GD,23615.0,54810.0,904.0,1913.0,34737.0,3315.0,3984.0,42272.0,846.0,655.0,-177.0,-177.0,669.0,Virginia,0.16792168674698796,-0.04442771084337349,-0.003229337712096333
5047,GE,59799.0,163045.0,1595.0,22673.0,51043.0,9067.0,10191.0,67954.0,539.0,0.0,623.0,623.0,1162.0,Ohio,0.11402217643018349,0.06113237170052006,0.003821031003710632
5050,JOB,41.651,123.493,0.089,22.471,99.571,9.418,2.169,152.443,0.343,0.0,-7.592,-7.592,-7.249,Florida,-3.342093130474873,-3.5002305209774085,-0.06147716874640668
5071,GIS,5176.4,31451.7,689.5,702.7,12971.6,2593.9,3221.8,20094.2,634.4,2110.9,-22.2,-22.2,612.2,Minnesota,0.1900180023589298,-0.006890558073126823,-0.0007058441992006791
5073,GM,101618.0,273064.0,24610.0,29069.0,135221.0,10127.0,10403.0,171842.0,1604.0,688.0,-1041.0,-1041.0,563.0,Michigan,0.05411900413342305,-0.10006728828222627,-0.0038122930887996955
5109,GCO,572.669,1456.426,59.934,47.99,1205.88,72.242,90.073,2384.888,44.225,2.509,-26.394,-26.394,17.831,Tennessee,0.1979616533256359,-0.2930289875989475,-0.018122444943993034
5116,GNTX,997.738,2611.438,183.678,240.791,1443.264,428.403,504.981,2294.215,94.313,0.0,-17.735,-17.735,76.578,Michigan,0.15164530942748342,-0.03512013323273549,-0.006791277449435904
5125,GPC,9605.852,17968.454,512.675,1102.007,14799.938,1316.524,1742.348,23090.61,383.711,437.674,42.114,42.113,425.824,Georgia,0.24439664177305567,0.024170831544559408,0.002343774261269222
5135,SO2,4261.0,56817.0,4786.0,46.0,5618.0,2080.0,2528.0,10118.0,242.0,4018.0,184.0,206.0,448.0,Georgia,0.17721518987341772,0.07278481012658228,0.0032384673601210906
5165,GIGAQ,19.194,31.932,0.234,4.301,27.044,-15.095,-15.031,37.826,0.244,0.0,0.0,0.0,0.244,Arizona,-0.016233118222340494,-0.0,0.0
5179,GLT,605.967,1563.796,33.77,54.565,1187.562,-78.103,-71.092,1385.516,19.187,52.219,-12.176,-12.176,7.011,North Carolina,-0.0986186912732797,0.1712710290890677,-0.007786181829343469
5234,GT,7650.0,21582.0,1050.0,985.0,15496.0,-689.0,-677.0,20066.0,240.0,83.0,-230.0,-230.0,10.0,Ohio,-0.014771048744460856,0.3397341211225997,-0.010657029005652859
5252,GGG,1365.809,2722.007,184.775,537.951,961.985,506.511,608.802,2195.606,110.793,8.215,-8.502,-8.502,102.291,Minnesota,0.16802014448047148,-0.013965131520592903,-0.0031234306157184757
5254,GHM,110.07,203.918,3.749,18.257,126.818,0.367,0.561,157.118,0.314,0.108,-0.12,-0.12,0.194,New York,0.3458110516934046,-0.213903743315508,-0.000588471836718681
5284,GTN,468.0,10640.0,348.0,21.0,2348.0,-76.0,-82.0,3281.0,85.0,1359.0,-91.0,-91.0,-6.0,Georgia,0.07317073170731707,1.1097560975609757,-0.008552631578947369
5288,1737B,2743.9,4006.1,82.0,98.6,8818.6,463.4,629.3,11042.4,149.5,2.5,15.4,15.4,164.9,Missouri,0.2620371841728905,0.024471635150166853,0.0038441376900227157
5299,JFTSF,297.259,297.259,0.0,92.254,8.39,13.57,13.57,9.443,0.0,0.0,0.0,0.0,0.0,Ontario,0.0,0.0,0.0
5338,GEF,1369.1,5960.8,219.6,180.9,3841.9,359.2,496.9,5218.6,146.1,325.6,-28.7,-28.3,117.8,Ohio,0.23706983296437917,-0.05775810022137251,-0.0048147899610790496
5439,HAL,11543.0,24683.0,1379.0,2264.0,17660.0,2638.0,3363.0,23018.0,505.0,29.0,196.0,196.0,701.0,Texas,0.20844484091584894,0.058281296461492715,0.00794068792286189
5492,LHX,8055.0,41687.0,449.0,560.0,13795.0,1227.0,1221.0,19419.0,444.0,815.0,-423.0,-421.0,23.0,Florida,0.018837018837018837,-0.3464373464373464,-0.010147048240458657
5496,NVRI,827.356,2854.552,139.025,124.614,1466.093,-45.519,-19.311,2069.225,24.559,28.81,1.066,3.626,28.185,Pennsylvania,-1.45953083734659,-0.055201698513800426,0.00037343863415345037
5518,HAS,2323.6,6540.9,209.3,545.4,2455.4,-1489.3,-1709.1,5003.3,22.2,75.6,-243.5,-243.5,-221.3,Rhode Island,0.1294833538119478,0.1424726464220935,-0.037227292880184684
5523,HVT,251.593,654.133,53.115,127.777,320.438,56.319,72.711,862.133,17.563,0.0,-1.171,-1.171,16.392,Georgia,0.2254404422989644,-0.016104853460961892,-0.0017901558245800166
5525,HE1,1039.163,7283.554,438.775,108.077,2723.378,195.947,247.14,3269.521,49.732,399.001,1.439,1.461,51.193,Hawaii,0.20714170106012786,0.005822610666019261,0.00019756838488463189
5530,HWKN,232.044,590.535,48.321,7.566,742.539,60.041,82.582,935.098,22.773,23.8,-0.232,-0.232,22.541,Minnesota,0.2729529437407668,-0.0028093289094475796,-0.00039286409780961337
5539,HCSG,571.696,790.652,5.406,147.461,1440.706,38.386,53.056,1685.177,19.49,0.0,-4.82,-4.82,14.67,Pennsylvania,0.2765003015681544,-0.09084740651387214,-0.006096234500134067
5567,HEI,1855.342,7195.063,49.434,171.048,1686.139,403.596,555.283,2968.105,137.431,131.846,-26.531,-26.531,110.9,Florida,0.19971798164179347,-0.04777924049538703,-0.0036873895336288227
5568,KHC,7929.0,90339.0,1013.0,1403.0,16696.0,2855.0,3633.0,26640.0,770.0,10201.0,17.0,17.0,787.0,Pennsylvania,0.21662537847508945,0.004679328378750344,0.00018818007726452584
5572,HELE,892.041,2913.715,174.864,29.073,1143.388,143.273,171.289,2072.667,30.258,28.048,-2.242,-2.242,28.016,Texas,0.1635598316295851,-0.01308898995265312,-0.0007694644122709324
5581,HP,1006.625,4381.956,395.46,409.838,1731.672,434.1,593.379,2872.421,179.679,517.809,-21.092,-20.4,159.279,Oklahoma,0.26842709297093426,-0.035545578795339906,-0.0048133755793075056
5597,HSY,2912.103,11902.941,771.109,401.902,5813.976,1861.787,2171.864,11164.992,293.844,345.698,16.233,16.233,310.077,Pennsylvania,0.1427699892810968,0.007474224905426859,0.0013637805984252128
5606,HPQ,17977.0,37004.0,609.0,3235.0,41719.0,3263.0,2937.0,53718.0,605.0,44.0,-923.0,-931.0,-326.0,California,-0.11099761661559414,-0.3142662580864828,-0.024943249378445574
5643,HLT,2614.0,15401.0,151.0,875.0,7305.0,1141.0,1692.0,10235.0,805.0,401.0,-264.0,-264.0,541.0,Virginia,0.3197399527186761,-0.15602836879432624,-0.017141744042594637
5667,DINO,6146.454,17716.265,385.413,1353.747,28493.016,1589.666,2152.507,31964.395,249.062,1297.13,192.55,192.55,441.612,Texas,0.2051617021454518,0.0894538322058883,0.010868543680058976
5680,HD,32471.0,76445.0,3119.0,3391.0,104324.0,17105.0,22477.0,157403.0,5234.0,1019.0,138.0,138.0,5372.0,Georgia,0.2389998665302309,0.006139609378475775,0.001805219438812218
5690,HNI,535.9,1928.8,78.1,34.5,1420.0,49.2,64.8,2434.0,16.6,85.1,-0.6,-1.0,15.6,Iowa,0.24074074074074076,-0.009259259259259259,-0.00031107424305267526
5709,HRL,3297.249,13448.772,270.211,753.196,9864.452,793.572,1013.472,12110.01,188.758,498.106,31.794,31.794,220.552,Minnesota,0.21762022039089388,0.03137136497110922,0.002364082014328148
5742,CNP,3027.0,39715.0,4401.0,650.0,5535.0,917.0,1087.0,8696.0,139.0,4079.0,31.0,31.0,170.0,Texas,0.15639374425023,0.028518859245630176,0.0007805615006924336
5764,HUBB,2167.2,6914.0,165.7,348.7,3324.8,759.8,983.3,5372.9,233.5,240.3,-16.2,-16.2,217.3,Connecticut,0.22099054205227298,-0.01647513475033052,-0.0023430720277697425
5783,JBHT,2084.912,8538.26,1862.431,53.344,10781.6,728.287,934.887,12829.665,190.923,936.208,15.677,15.677,206.6,Arkansas,0.22098927463960885,0.016768871532067513,0.0018360883833474268
5808,4300A,5364.165,70170.311,3708.877,2511.707,5520.154,2489.748,2489.748,12180.684,0.0,0.0,0.0,0.0,0.0,Quebec,0.0,0.0,0.0
5860,ITT,1857.7,3932.6,107.6,489.2,2072.4,411.4,519.5,3283.0,132.4,18.6,-27.6,-27.6,104.8,Connecticut,0.20173243503368624,-0.053128007699711266,-0.00701825764125515
5862,RYN,316.958,3647.585,95.509,207.696,602.037,173.493,183.617,1056.933,4.733,70.265,0.278,-9.185,5.122,Florida,0.027895020613559748,0.0015140210329108962,7.621481062127408e-05
5870,IDA,1004.054,8475.918,611.137,327.429,1257.538,261.195,289.189,1766.356,-7.619,882.724,39.613,28.505,27.296,Idaho,0.09438809913240129,0.1369796223231174,0.004673594057894378
5878,ITW,6235.0,15518.0,455.0,1065.0,9034.0,2957.0,3823.0,16107.0,954.0,326.0,-88.0,-88.0,866.0,Illinois,0.22652367250850117,-0.023018571802249543,-0.005670833870344116
5914,AEP2,528.0,12808.0,678.5,2.1,1578.2,335.9,394.5,2535.9,114.3,1169.9,-54.1,-55.7,58.6,Ohio,0.14854245880861852,-0.13713561470215463,-0.004223922548407246
5932,IEHC,22.597,29.2,0.546,8.345,18.396,-6.503,-5.697,19.137,0.0,0.0,0.806,0.806,0.806,New York,-0.14147797086185712,-0.14147797086185712,0.0276027397260274
5968,RYI,1383.4,2569.6,121.9,55.4,4033.1,145.7,193.7,5108.7,30.5,135.5,16.8,16.8,47.3,Illinois,0.24419204956117707,0.08673205988642231,0.006537982565379826
5987,GFF,980.591,2418.879,63.604,102.889,1606.487,77.617,112.682,2685.183,35.065,97.44,-37.795,-37.795,35.065,New York,0.3111854599669867,-0.3354129319678387,-0.01562500645960381
6021,INRD,8.379,11.708,0.363,2.973,7.674,2.668,1.668,12.91,0.0,0.0,-1.0,-1.0,-1.0,New Jersey,-0.5995203836930456,-0.5995203836930456,-0.08541168431841475
6066,IBM,32908.0,135241.0,1245.0,13462.0,23826.0,7514.0,8674.0,61860.0,2281.0,1146.0,-1114.0,-1105.0,1176.0,New York,0.13557758819460455,-0.12842979017754208,-0.008237147019025295
6078,IFF,6293.0,30978.0,503.0,709.0,7264.0,-2567.0,-2518.0,11479.0,414.0,1937.0,-369.0,-369.0,45.0,New York,-0.017871326449563147,0.1465448768864178,-0.011911679256246368
6100,IDCC,1167.624,1770.814,4.268,1012.241,240.144,214.069,234.61,549.588,58.031,0.028,-34.665,-34.474,23.557,Delaware,0.1004091897191083,-0.14775585013426537,-0.019575743132819144
6104,IP,6608.0,23261.0,1141.0,1113.0,15322.0,302.0,361.0,18916.0,215.0,1552.0,-156.0,-156.0,59.0,Tennessee,0.1634349030470914,-0.43213296398891965,-0.006706504449507759
6136,IPG,10950.4,19267.3,179.3,2386.1,9075.1,1098.4,1409.3,10889.3,286.1,221.6,5.1,5.1,291.2,New York,0.20662740367558363,0.0036188178528347406,0.0002646971812345269
6178,AES4,574.03,6181.523,902.705,28.584,1156.291,83.12,71.742,1649.917,-17.938,361.488,32.653,32.653,14.715,Indiana,0.20510997741908504,0.45514482451004984,0.005282355173636012
6216,J,4690.353,14617.109,137.486,929.382,12775.753,666.619,916.679,16352.414,272.996,221.158,-76.815,-76.815,196.181,Texas,0.21401275691927055,-0.08379705436690488,-0.005255143133980871
6223,EME,4446.971,6609.721,78.404,789.75,10374.569,632.994,872.853,12582.873,256.175,56.639,-16.651,-16.651,239.524,Connecticut,0.2744150504151329,-0.019076522621793133,-0.00251916835824084
6253,GPU3,382.0,9100.0,633.0,0.0,1539.0,130.0,165.0,2027.0,-15.0,957.0,50.0,50.0,35.0,New Jersey,0.21212121212121213,0.30303030303030304,0.005494505494505495
6304,KLAC,8372.032,14072.357,341.591,3243.159,3874.093,3387.277,3789.19,10496.056,756.992,529.287,-298.145,-355.153,401.839,California,0.10604878615218556,-0.07868304307780818,-0.02118657165960187
6310,KMI,2542.0,71020.0,2317.0,96.0,8834.0,2391.0,3201.0,15334.0,5.0,1388.0,710.0,710.0,715.0,Texas,0.22336769759450173,0.2218056857232115,0.009997183891861447
6311,PNRG,31.776,288.568,113.779,11.061,50.748,28.103,34.222,123.539,-1.149,47.236,7.268,7.268,6.119,Texas,0.17880310911109812,0.21237800245456137,0.02518643785866763
6326,KAMN,452.439,1498.655,26.002,35.183,480.117,7.947,10.685,775.854,3.847,8.082,-1.123,-1.109,2.738,Connecticut,0.2562470753392606,-0.10510060832943378,-0.0007493385735876503
6338,EVRG,1789.1,30976.1,2334.0,27.7,3149.3,731.3,759.2,5607.3,32.2,2097.9,-16.6,-16.6,15.6,Missouri,0.02054794520547945,-0.021865121180189673,-0.0005358970302910955
6375,K,3330.0,15621.0,677.0,274.0,8468.0,775.0,1046.0,13122.0,296.0,497.0,-21.0,-38.0,258.0,Illinois,0.24665391969407266,-0.020076481835564052,-0.0013443441521029385
